Date,Conference,Home_Team,Home_Team_Link,Home_Score,Away_Team,Away_Team_Link,Away_Score,OT,Game_Notes,Day
1995-02-25,ECAC,Brown,/reports/team/Brown/12,1,RPI,/reports/team/RPI/48,6,,,Saturday
1995-02-25,ECAC,Colgate,/reports/team/Colgate/15,3,Princeton,/reports/team/Princeton/45,7,,,Saturday
1995-02-25,WCHA,St. Cloud State,/reports/team/St-Cloud-State/52,6,Northern Michigan,/reports/team/Northern-Michigan/42,5,,,Saturday
1995-02-25,WCHA,North Dakota,/reports/team/North-Dakota/40,5,Minnesota,/reports/team/Minnesota/34,5,ot,,Saturday
1995-02-25,WCHA,Wisconsin,/reports/team/Wisconsin/58,2,Denver,/reports/team/Denver/20,5,,,Saturday
1995-02-25,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,3,Colorado College,/reports/team/Colorado-College/16,4,,,Saturday
1995-02-25,WCHA,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,7,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,4,,,Saturday
1995-02-25,Non-Conference v. D3,409,,5,W. New England,,6,,,Saturday
1995-02-25,Non-Conference v. D3,Wesleyan,,4,Villanova,,1,,,Saturday
1995-02-25,Non-Conference v. D3,Salem State,,8,Connecticut,/reports/team/Connecticut/17,6,,,Saturday
1995-02-25,Non-Conference v. D3,Holy Cross,/reports/team/Holy-Cross/23,4,Colby,,1,,,Saturday
1995-02-25,Non-Conference v. D3,Hobart,,5,Canisius,/reports/team/Canisius/13,10,,,Saturday
1995-02-25,Hockey East,Massachusetts,/reports/team/Massachusetts/27,3,Northeastern,/reports/team/Northeastern/41,4,,,Saturday
1995-02-25,Hockey East,Mass.-Lowell,/reports/team/Mass-Lowell/26,4,Maine,/reports/team/Maine/25,1,,,Saturday
1995-02-25,Hockey East,Merrimack,/reports/team/Merrimack/29,3,Boston University,/reports/team/Boston-University/10,5,,,Saturday
1995-02-25,Non-Conference,Fairfield,,3,Army,/reports/team/Army/6,12,,,Saturday
1995-02-26,CCHA,Bowling Green,/reports/team/Bowling-Green/11,6,Ohio State,/reports/team/Ohio-State/44,1,,,Sunday
1995-02-26,Hockey East,Boston College,/reports/team/Boston-College/9,2,Providence,/reports/team/Providence/46,5,,,Sunday
1995-02-26,Hockey East,Mass.-Lowell,/reports/team/Mass-Lowell/26,5,Maine,/reports/team/Maine/25,8,,,Sunday
1995-02-26,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,3,Colorado College,/reports/team/Colorado-College/16,4,,,Sunday
1995-02-26,Non-Conference v. D3,Mankato State,/reports/team/Mankato-State/35,2,Air Force,/reports/team/Air-Force/1,6,,,Sunday
1995-03-02,CCHA,Western Michigan,/reports/team/Western-Michigan/57,5,Illinois-Chicago,,1,,,Thursday
1995-03-02,Hockey East,Maine,/reports/team/Maine/25,2,New Hampshire,/reports/team/New-Hampshire/38,3,,,Thursday
1995-03-02,Non-Conference,Ferris State,/reports/team/Ferris-State/21,2,Lake Superior,/reports/team/Lake-Superior/24,5,,"at Fraser Ice Arena, Fraser, Mich.",Thursday
1995-03-03,CCHA,Michigan,/reports/team/Michigan/31,2,Miami,/reports/team/Miami/30,0,,,Friday
1995-03-03,CCHA,Lake Superior,/reports/team/Lake-Superior/24,2,Bowling Green,/reports/team/Bowling-Green/11,3,,,Friday
1995-03-03,CCHA,Michigan State,/reports/team/Michigan-State/32,4,Ohio State,/reports/team/Ohio-State/44,3,ot,,Friday
1995-03-03,CCHA,Illinois-Chicago,,2,Notre Dame,/reports/team/Notre-Dame/43,5,,,Friday
1995-03-03,ECAC,St. Lawrence,/reports/team/St-Lawrence/53,3,Harvard,/reports/team/Harvard/22,8,,,Friday
1995-03-03,ECAC,Union,/reports/team/Union/54,5,Colgate,/reports/team/Colgate/15,7,,,Friday
1995-03-03,ECAC,RPI,/reports/team/RPI/48,2,Cornell,/reports/team/Cornell/18,2,ot,,Friday
1995-03-03,ECAC,Princeton,/reports/team/Princeton/45,0,Vermont,/reports/team/Vermont/55,1,,,Friday
1995-03-03,ECAC,Yale,/reports/team/Yale/59,4,Dartmouth,/reports/team/Dartmouth/19,7,,,Friday
1995-03-03,ECAC,Clarkson,/reports/team/Clarkson/14,10,Brown,/reports/team/Brown/12,2,,,Friday
1995-03-03,Hockey East,Boston College,/reports/team/Boston-College/9,6,Merrimack,/reports/team/Merrimack/29,4,,,Friday
1995-03-03,Hockey East,Providence,/reports/team/Providence/46,7,Mass.-Lowell,/reports/team/Mass-Lowell/26,0,,,Friday
1995-03-03,WCHA,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,3,North Dakota,/reports/team/North-Dakota/40,4,,,Friday
1995-03-03,WCHA,Northern Michigan,/reports/team/Northern-Michigan/42,3,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,6,,,Friday
1995-03-03,WCHA,Denver,/reports/team/Denver/20,5,Colorado College,/reports/team/Colorado-College/16,5,ot,,Friday
1995-03-03,Non-Conference v. D3,RIT,/reports/team/RIT/49,5,Canisius,/reports/team/Canisius/13,4,2ot,"ECAC West Semifinal – Mercyhurst Ice Center, Erie, Pa.",Friday
1995-03-03,Non-Conference v. D3,Mankato State,/reports/team/Mankato-State/35,2,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,3,ot,,Friday
1995-03-03,Non-Conference v. D3,Connecticut,/reports/team/Connecticut/17,3,Salem State,,4,,"ECAC East Semifinal – Dayton Arena, Brunswick, Maine",Friday
1995-03-03,Non-Conference,New Hampshire,/reports/team/New-Hampshire/38,3,Maine,/reports/team/Maine/25,5,,,Friday
1995-03-04,CCHA,Notre Dame,/reports/team/Notre-Dame/43,1,Western Michigan,/reports/team/Western-Michigan/57,2,,,Saturday
1995-03-04,CCHA,Michigan State,/reports/team/Michigan-State/32,6,Miami,/reports/team/Miami/30,3,,,Saturday
1995-03-04,CCHA,Ferris State,/reports/team/Ferris-State/21,1,Bowling Green,/reports/team/Bowling-Green/11,3,,,Saturday
1995-03-04,ECAC,RPI,/reports/team/RPI/48,0,Colgate,/reports/team/Colgate/15,3,,,Saturday
1995-03-04,ECAC,Clarkson,/reports/team/Clarkson/14,5,Harvard,/reports/team/Harvard/22,4,,,Saturday
1995-03-04,ECAC,Princeton,/reports/team/Princeton/45,2,Dartmouth,/reports/team/Dartmouth/19,3,,,Saturday
1995-03-04,ECAC,Union,/reports/team/Union/54,2,Cornell,/reports/team/Cornell/18,8,,,Saturday
1995-03-04,ECAC,St. Lawrence,/reports/team/St-Lawrence/53,2,Brown,/reports/team/Brown/12,8,,,Saturday
1995-03-04,ECAC,Yale,/reports/team/Yale/59,2,Vermont,/reports/team/Vermont/55,3,ot,,Saturday
1995-03-04,WCHA,Minnesota,/reports/team/Minnesota/34,0,St. Cloud State,/reports/team/St-Cloud-State/52,3,,,Saturday
1995-03-04,WCHA,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,4,North Dakota,/reports/team/North-Dakota/40,6,,,Saturday
1995-03-04,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,1,Wisconsin,/reports/team/Wisconsin/58,7,,,Saturday
1995-03-04,WCHA,Northern Michigan,/reports/team/Northern-Michigan/42,1,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,8,,,Saturday
1995-03-04,WCHA,Colorado College,/reports/team/Colorado-College/16,3,Denver,/reports/team/Denver/20,7,,,Saturday
1995-03-04,Non-Conference v. D3,Mankato State,/reports/team/Mankato-State/35,3,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,5,,,Saturday
1995-03-04,Hockey East,Massachusetts,/reports/team/Massachusetts/27,1,Northeastern,/reports/team/Northeastern/41,3,,,Saturday
1995-03-04,Hockey East,Boston College,/reports/team/Boston-College/9,3,Boston University,/reports/team/Boston-University/10,10,,,Saturday
1995-03-05,CCHA,Michigan,/reports/team/Michigan/31,10,Ohio State,/reports/team/Ohio-State/44,2,,,Sunday
1995-03-05,WCHA,St. Cloud State,/reports/team/St-Cloud-State/52,3,Minnesota,/reports/team/Minnesota/34,5,,,Sunday
1995-03-05,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,5,Wisconsin,/reports/team/Wisconsin/58,7,,,Sunday
1994-11-12,ECAC,Dartmouth,/reports/team/Dartmouth/19,3,Colgate,/reports/team/Colgate/15,2,,,Saturday
1994-11-12,ECAC,Clarkson,/reports/team/Clarkson/14,3,Union,/reports/team/Union/54,3,ot,,Saturday
1994-11-12,ECAC,Brown,/reports/team/Brown/12,4,Yale,/reports/team/Yale/59,1,,,Saturday
1994-11-12,ECAC,Vermont,/reports/team/Vermont/55,2,Cornell,/reports/team/Cornell/18,3,,,Saturday
1994-11-12,ECAC,St. Lawrence,/reports/team/St-Lawrence/53,5,RPI,/reports/team/RPI/48,7,,,Saturday
1994-11-12,ECAC,Harvard,/reports/team/Harvard/22,6,Princeton,/reports/team/Princeton/45,4,,,Saturday
1994-11-12,Hockey East,New Hampshire,/reports/team/New-Hampshire/38,4,Merrimack,/reports/team/Merrimack/29,3,,,Saturday
1994-11-12,Hockey East,Providence,/reports/team/Providence/46,3,Mass.-Lowell,/reports/team/Mass-Lowell/26,2,,,Saturday
1994-11-12,Hockey East,Northeastern,/reports/team/Northeastern/41,2,Boston University,/reports/team/Boston-University/10,4,,,Saturday
1994-11-12,WCHA,Minnesota,/reports/team/Minnesota/34,3,North Dakota,/reports/team/North-Dakota/40,4,,,Saturday
1994-11-12,WCHA,Wisconsin,/reports/team/Wisconsin/58,4,Michigan Tech,/reports/team/Michigan-Tech/33,1,,,Saturday
1994-11-12,WCHA,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,4,Northern Michigan,/reports/team/Northern-Michigan/42,5,ot,,Saturday
1994-11-12,Non-Conference,Illinois-Chicago,,4,St. Cloud State,/reports/team/St-Cloud-State/52,5,,,Saturday
1994-11-12,Non-Conference,Massachusetts,/reports/team/Massachusetts/27,3,Air Force,/reports/team/Air-Force/1,3,ot,,Saturday
1994-11-12,Non-Conference v. D3,Canisius,/reports/team/Canisius/13,7,Hobart,,2,,,Saturday
1994-11-12,Non-Conference v. D3,Quinnipiac,/reports/team/Quinnipiac/47,4,Villanova,,6,,,Saturday
1994-11-12,CCHA,Michigan,/reports/team/Michigan/31,7,Bowling Green,/reports/team/Bowling-Green/11,3,,,Saturday
1994-11-12,CCHA,Western Michigan,/reports/team/Western-Michigan/57,4,Ohio State,/reports/team/Ohio-State/44,3,,,Saturday
1994-11-12,CCHA,Ferris State,/reports/team/Ferris-State/21,4,Notre Dame,/reports/team/Notre-Dame/43,1,,,Saturday
1994-11-26,ECAC,Union,/reports/team/Union/54,2,Harvard,/reports/team/Harvard/22,5,,,Saturday
1994-11-26,ECAC,RPI,/reports/team/RPI/48,3,Brown,/reports/team/Brown/12,0,,,Saturday
1994-11-26,WCHA,St. Cloud State,/reports/team/St-Cloud-State/52,0,North Dakota,/reports/team/North-Dakota/40,2,,,Saturday
1994-11-26,WCHA,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,3,Northern Michigan,/reports/team/Northern-Michigan/42,4,,,Saturday
1994-11-26,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,5,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,,,Saturday
1994-11-26,"Great Alaska Face-Off (at Carlson Center, Fairbanks, Alaska)",Illinois-Chicago,,3,Mass.-Lowell,/reports/team/Mass-Lowell/26,3,ot,,Saturday
1994-11-26,"Great Alaska Face-Off (at Carlson Center, Fairbanks, Alaska)",Western Michigan,/reports/team/Western-Michigan/57,3,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,0,,,Saturday
1994-11-26,"College Hockey Showcase (at St. Paul Civic Center, St. Paul, Minn.)",Michigan,/reports/team/Michigan/31,3,Minnesota,/reports/team/Minnesota/34,4,,,Saturday
1994-11-26,"College Hockey Showcase (at St. Paul Civic Center, St. Paul, Minn.)",Wisconsin,/reports/team/Wisconsin/58,2,Michigan State,/reports/team/Michigan-State/32,3,,,Saturday
1994-11-26,Non-Conference,Denver,/reports/team/Denver/20,4,Boston College,/reports/team/Boston-College/9,3,ot,,Saturday
1994-11-26,Non-Conference,Army,/reports/team/Army/6,3,Colgate,/reports/team/Colgate/15,8,,,Saturday
1994-11-26,Non-Conference,Lake Superior,/reports/team/Lake-Superior/24,3,St. Lawrence,/reports/team/St-Lawrence/53,3,ot,,Saturday
1994-11-26,Non-Conference,Miami,/reports/team/Miami/30,2,Vermont,/reports/team/Vermont/55,5,,,Saturday
1994-11-26,Non-Conference,Colorado College,/reports/team/Colorado-College/16,10,Air Force,/reports/team/Air-Force/1,1,,,Saturday
1994-11-26,"Cross-Border Challenge (at Varsity Arena, Toronto)",Cornell,/reports/team/Cornell/18,6,York,,3,,,Saturday
1994-11-26,"Cross-Border Challenge (at Varsity Arena, Toronto)",Bowling Green,/reports/team/Bowling-Green/11,9,Toronto,,3,,,Saturday
1994-11-26,"Rev. Hart Memorial Tournament (at Hart Recreation Center, Worcester, Mass.)",Hobart,,4,Holy Cross,/reports/team/Holy-Cross/23,3,,,Saturday
1994-11-26,Non-Conference v. D3,Salem State,,2,Merrimack,/reports/team/Merrimack/29,5,,,Saturday
1994-11-26,"Cardinal Classic (at Stafford Ice Arena, Plattsburgh, N.Y.)",Connecticut,/reports/team/Connecticut/17,0,Plattsburgh,,5,,,Saturday
1994-11-27,ECAC,RPI,/reports/team/RPI/48,4,Harvard,/reports/team/Harvard/22,3,,,Sunday
1994-11-27,ECAC,Union,/reports/team/Union/54,1,Brown,/reports/team/Brown/12,5,,,Sunday
1994-11-27,"Great Western Freeze Out (at Great Western Forum, Inglewood, Calif.)",Princeton,/reports/team/Princeton/45,6,Notre Dame,/reports/team/Notre-Dame/43,3,,,Sunday
1994-11-27,"Great Western Freeze Out (at Great Western Forum, Inglewood, Calif.)",Boston University,/reports/team/Boston-University/10,5,Maine,/reports/team/Maine/25,6,ot,,Sunday
1994-11-27,Non-Conference,Clarkson,/reports/team/Clarkson/14,2,New Hampshire,/reports/team/New-Hampshire/38,3,,,Sunday
1994-11-27,Non-Conference,Dartmouth,/reports/team/Dartmouth/19,1,Northeastern,/reports/team/Northeastern/41,5,,,Sunday
1994-11-27,"Rev. Hart Memorial Tournament (at Hart Recreation Center, Worcester, Mass.)",Babson,,5,Holy Cross,/reports/team/Holy-Cross/23,3,,,Sunday
1995-01-19,ECAC,Cornell,/reports/team/Cornell/18,3,Colgate,/reports/team/Colgate/15,7,,,Thursday
1995-01-19,Non-Conference v. D3,Connecticut,/reports/team/Connecticut/17,6,American Int'l,/reports/team/American-Intl/5,6,ot,,Thursday
1994-10-30,Hockey East,Massachusetts,/reports/team/Massachusetts/27,2,Boston College,/reports/team/Boston-College/9,4,,,Sunday
1994-10-30,Hockey East,Maine,/reports/team/Maine/25,3,Boston University,/reports/team/Boston-University/10,3,ot,"(BU wins SO, 3-0)",Sunday
1994-10-30,Non-Conference,RPI,/reports/team/RPI/48,2,Merrimack,/reports/team/Merrimack/29,1,,,Sunday
1994-10-30,Non-Conference,Mass.-Lowell,/reports/team/Mass-Lowell/26,2,Colgate,/reports/team/Colgate/15,5,,,Sunday
1994-10-30,WCHA,North Dakota,/reports/team/North-Dakota/40,0,Colorado College,/reports/team/Colorado-College/16,6,,,Sunday
1994-11-13,Hockey East,Maine,/reports/team/Maine/25,3,Boston College,/reports/team/Boston-College/9,1,,,Sunday
1994-11-13,Non-Conference v. D3,Fairfield,,7,Scranton,,0,,,Sunday
1994-11-13,Non-Conference v. D3,Skidmore,,4,409,,4,ot,,Sunday
1994-11-13,WCHA,Denver,/reports/team/Denver/20,3,Colorado College,/reports/team/Colorado-College/16,7,,,Sunday
1994-11-15,Hockey East,Mass.-Lowell,/reports/team/Mass-Lowell/26,4,Merrimack,/reports/team/Merrimack/29,3,,,Tuesday
1994-11-15,Non-Conference,Scranton,,1,Army,/reports/team/Army/6,12,,,Tuesday
1995-01-08,Hockey East,New Hampshire,/reports/team/New-Hampshire/38,3,Merrimack,/reports/team/Merrimack/29,3,ot,"(MC wins SO, 3-2)",Sunday
1995-01-08,Non-Conference v. D3,RIT,/reports/team/RIT/49,9,Fairfield,,4,,,Sunday
1995-01-08,"UConn Hockey Classic (at International Skating Center, Simsbury, Conn.)",Colby,,8,Connecticut,/reports/team/Connecticut/17,4,,,Sunday
1995-01-15,Hockey East,Mass.-Lowell,/reports/team/Mass-Lowell/26,9,Merrimack,/reports/team/Merrimack/29,0,,,Sunday
1995-01-15,Hockey East,New Hampshire,/reports/team/New-Hampshire/38,6,Massachusetts,/reports/team/Massachusetts/27,3,,ppd. from Dec. 10,Sunday
1995-01-15,Non-Conference,Army,/reports/team/Army/6,2,Cornell,/reports/team/Cornell/18,8,,,Sunday
1995-01-15,Non-Conference,St. Lawrence,/reports/team/St-Lawrence/53,1,Maine,/reports/team/Maine/25,3,,,Sunday
1995-01-15,Non-Conference v. D3,Fairfield,,7,Quinnipiac,/reports/team/Quinnipiac/47,3,,,Sunday
1995-01-15,Non-Conference v. D3,Geneseo,,6,409,,9,,,Sunday
1995-01-15,ECAC,RPI,/reports/team/RPI/48,6,Yale,/reports/team/Yale/59,5,ot,,Sunday
1995-01-22,Hockey East,Providence,/reports/team/Providence/46,5,Massachusetts,/reports/team/Massachusetts/27,2,,,Sunday
1995-01-22,Non-Conference v. D3,Skidmore,,5,Villanova,,2,,,Sunday
1995-01-22,Non-Conference v. D3,Brockport,,4,409,,6,,,Sunday
1995-01-26,Hockey East,Boston University,/reports/team/Boston-University/10,2,New Hampshire,/reports/team/New-Hampshire/38,4,,,Thursday
1995-02-05,Hockey East,Merrimack,/reports/team/Merrimack/29,2,Providence,/reports/team/Providence/46,2,ot,"(PC wins SO, 2-0)",Sunday
1995-02-05,Hockey East,New Hampshire,/reports/team/New-Hampshire/38,7,Massachusetts,/reports/team/Massachusetts/27,1,,,Sunday
1995-02-05,Non-Conference v. D3,Fairfield,,5,Sacred Heart,/reports/team/Sacred-Heart/51,2,,,Sunday
1995-02-05,Non-Conference v. D3,Villanova,,2,Quinnipiac,/reports/team/Quinnipiac/47,4,,,Sunday
1994-11-25,WCHA,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,3,Northern Michigan,/reports/team/Northern-Michigan/42,8,,,Friday
1994-11-25,WCHA,St. Cloud State,/reports/team/St-Cloud-State/52,3,North Dakota,/reports/team/North-Dakota/40,2,,,Friday
1994-11-25,WCHA,Michigan Tech,/reports/team/Michigan-Tech/33,1,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,1,ot,,Friday
1994-11-25,"Great Alaska Face-Off (at Carlson Center, Fairbanks, Alaska)",Western Michigan,/reports/team/Western-Michigan/57,2,Mass.-Lowell,/reports/team/Mass-Lowell/26,3,,,Friday
1994-11-25,"Great Alaska Face-Off (at Carlson Center, Fairbanks, Alaska)",Illinois-Chicago,,7,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,1,,,Friday
1994-11-25,"Great Western Freeze Out (at Great Western Forum, Inglewood, Calif.)",Boston University,/reports/team/Boston-University/10,6,Princeton,/reports/team/Princeton/45,2,,,Friday
1994-11-25,"Great Western Freeze Out (at Great Western Forum, Inglewood, Calif.)",Maine,/reports/team/Maine/25,4,Notre Dame,/reports/team/Notre-Dame/43,1,,,Friday
1994-11-25,"College Hockey Showcase (at St. Paul Civic Center, St. Paul, Minn.)",Wisconsin,/reports/team/Wisconsin/58,2,Michigan,/reports/team/Michigan/31,7,,,Friday
1994-11-25,"College Hockey Showcase (at St. Paul Civic Center, St. Paul, Minn.)",Michigan State,/reports/team/Michigan-State/32,2,Minnesota,/reports/team/Minnesota/34,3,,,Friday
1994-11-25,"Cross-Border Challenge (at Varsity Arena, Toronto)",Cornell,/reports/team/Cornell/18,2,Toronto,,3,,,Friday
1994-11-25,"Cross-Border Challenge (at Varsity Arena, Toronto)",Bowling Green,/reports/team/Bowling-Green/11,9,York,,5,,,Friday
1994-11-25,Non-Conference,Lake Superior,/reports/team/Lake-Superior/24,4,Vermont,/reports/team/Vermont/55,3,,,Friday
1994-11-25,Non-Conference,Miami,/reports/team/Miami/30,1,St. Lawrence,/reports/team/St-Lawrence/53,5,,,Friday
1994-11-25,Non-Conference,Denver,/reports/team/Denver/20,9,Northeastern,/reports/team/Northeastern/41,4,,,Friday
1994-11-25,Non-Conference,Colorado College,/reports/team/Colorado-College/16,4,Air Force,/reports/team/Air-Force/1,2,,,Friday
1994-11-25,"Cardinal Classic (at Stafford Ice Arena, Plattsburgh, N.Y.)",Connecticut,/reports/team/Connecticut/17,6,RIT,/reports/team/RIT/49,3,,,Friday
1995-02-12,WCHA,Wisconsin,/reports/team/Wisconsin/58,4,St. Cloud State,/reports/team/St-Cloud-State/52,4,ot,,Sunday
1995-02-12,Non-Conference v. D3,Villanova,,6,Scranton,,3,,,Sunday
1995-02-12,Non-Conference v. D3,Skidmore,,8,Fairfield,,3,,,Sunday
1995-02-12,Hockey East,Merrimack,/reports/team/Merrimack/29,2,Maine,/reports/team/Maine/25,3,,,Sunday
1995-02-19,WCHA,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,Wisconsin,/reports/team/Wisconsin/58,6,,,Sunday
1995-02-19,Non-Conference v. D3,409,,2,Quinnipiac,/reports/team/Quinnipiac/47,3,ot,,Sunday
1995-02-19,Exhibition,60,/reports/team/60/60,1,Canisius,/reports/team/Canisius/13,9,,,Sunday
1994-11-24,"Great Alaska Face-Off (at Carlson Center, Fairbanks, Alaska)",Mass.-Lowell,/reports/team/Mass-Lowell/26,3,Alaska-Fairbanks,/reports/team/Alaska-Fairbanks/4,3,ot,,Thursday
1994-11-24,"Great Alaska Face-Off (at Carlson Center, Fairbanks, Alaska)",Illinois-Chicago,,2,Western Michigan,/reports/team/Western-Michigan/57,3,,,Thursday
1995-03-10,"WCHA Tournament (at National Hockey Center, St. Cloud, Minn.)",North Dakota,/reports/team/North-Dakota/40,3,St. Cloud State,/reports/team/St-Cloud-State/52,2,,WCHA First Round,Friday
1995-03-10,"WCHA Tournament (at National Hockey Center, St. Cloud, Minn.)",Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,4,Minnesota,/reports/team/Minnesota/34,5,ot,WCHA First Round,Friday
1995-03-10,"WCHA Tournament (at National Hockey Center, St. Cloud, Minn.)",Northern Michigan,/reports/team/Northern-Michigan/42,4,Wisconsin,/reports/team/Wisconsin/58,3,,WCHA First Round,Friday
1995-03-10,"WCHA Tournament (at National Hockey Center, St. Cloud, Minn.)",Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,3,Colorado College,/reports/team/Colorado-College/16,11,,WCHA First Round,Friday
1995-03-10,"WCHA Tournament (at National Hockey Center, St. Cloud, Minn.)",Michigan Tech,/reports/team/Michigan-Tech/33,4,Denver,/reports/team/Denver/20,5,ot,WCHA First Round,Friday
1995-03-10,CCHA Tournament,Western Michigan,/reports/team/Western-Michigan/57,2,Lake Superior,/reports/team/Lake-Superior/24,7,,CCHA First Round G1,Friday
1995-03-10,CCHA Tournament,Ferris State,/reports/team/Ferris-State/21,2,Miami,/reports/team/Miami/30,10,,CCHA First Round G1,Friday
1995-03-10,CCHA Tournament,Notre Dame,/reports/team/Notre-Dame/43,2,Bowling Green,/reports/team/Bowling-Green/11,7,,CCHA First Round G1,Friday
1995-03-10,CCHA Tournament,Illinois-Chicago,,4,Michigan State,/reports/team/Michigan-State/32,6,,CCHA First Round G1,Friday
1995-03-10,CCHA Tournament,Ohio State,/reports/team/Ohio-State/44,2,Michigan,/reports/team/Michigan/31,7,,CCHA First Round G1,Friday
1995-03-10,HEA Tournament,Mass.-Lowell,/reports/team/Mass-Lowell/26,5,Northeastern,/reports/team/Northeastern/41,2,,Hockey East Quarterfinal,Friday
1995-03-10,ECAC Tournament,RPI,/reports/team/RPI/48,2,Harvard,/reports/team/Harvard/22,2,ot,ECAC Quarterfinal,Friday
1995-03-10,ECAC Tournament,Vermont,/reports/team/Vermont/55,5,Colgate,/reports/team/Colgate/15,2,,ECAC Quarterfinal,Friday
